sku,categories,product_websites
MSH03-33-Blue,"Luma Europe Catalog/Men/Bottoms/Shorts,Luma Europe Catalog/Collections/Performance Fabrics","luma_gbp,luma_euro"
MSH03-33-Green,"Luma Europe Catalog/Men/Bottoms/Shorts,Luma Europe Catalog/Collections/Performance Fabrics","luma_gbp,luma_euro"
MSH03-34-Black,"Luma Europe Catalog/Men/Bottoms/Shorts,Luma Europe Catalog/Collections/Performance Fabrics","luma_gbp,luma_euro"
MSH03-34-Blue,"Luma Europe Catalog/Men/Bottoms/Shorts,Luma Europe Catalog/Collections/Performance Fabrics","luma_gbp,luma_euro"
MSH03-34-Green,"Luma Europe Catalog/Men/Bottoms/Shorts,Luma Europe Catalog/Collections/Performance Fabrics","luma_gbp,luma_euro"
MSH03-36-Black,"Luma Europe Catalog/Men/Bottoms/Shorts,Luma Europe Catalog/Collections/Performance Fabrics","luma_gbp,luma_euro"
MSH03-36-Blue,"Luma Europe Catalog/Men/Bottoms/Shorts,Luma Europe Catalog/Collections/Performance Fabrics","luma_gbp,luma_euro"
MSH03-36-Green,"Luma Europe Catalog/Men/Bottoms/Shorts,Luma Europe Catalog/Collections/Performance Fabrics","luma_gbp,luma_euro"
MSH03,"Luma Europe Catalog/Men/Bottoms/Shorts,Luma Europe Catalog/Collections/Performance Fabrics","luma_gbp,luma_euro"
MSH04-32-Gray,Luma Europe Catalog/Men/Bottoms/Shorts,"luma_gbp,luma_euro"
MSH04-32-Purple,Luma Europe Catalog/Men/Bottoms/Shorts,"luma_gbp,luma_euro"
MSH04-32-Yellow,Luma Europe Catalog/Men/Bottoms/Shorts,"luma_gbp,luma_euro"
MSH04-33-Gray,Luma Europe Catalog/Men/Bottoms/Shorts,"luma_gbp,luma_euro"
MSH04-33-Purple,Luma Europe Catalog/Men/Bottoms/Shorts,"luma_gbp,luma_euro"
MSH04-33-Yellow,Luma Europe Catalog/Men/Bottoms/Shorts,"luma_gbp,luma_euro"
MSH04-34-Gray,Luma Europe Catalog/Men/Bottoms/Shorts,"luma_gbp,luma_euro"
MSH04-34-Purple,Luma Europe Catalog/Men/Bottoms/Shorts,"luma_gbp,luma_euro"
MSH04-34-Yellow,Luma Europe Catalog/Men/Bottoms/Shorts,"luma_gbp,luma_euro"
MSH04-36-Gray,Luma Europe Catalog/Men/Bottoms/Shorts,"luma_gbp,luma_euro"
MSH04-36-Purple,Luma Europe Catalog/Men/Bottoms/Shorts,"luma_gbp,luma_euro"
MSH04-36-Yellow,Luma Europe Catalog/Men/Bottoms/Shorts,"luma_gbp,luma_euro"
MSH04,Luma Europe Catalog/Men/Bottoms/Shorts,"luma_gbp,luma_euro"
MSH05-32-Black,"Luma Europe Catalog/Men/Bottoms/Shorts,Luma Europe Catalog/Collections/Performance Fabrics","luma_gbp,luma_euro"
MSH05-32-Blue,"Luma Europe Catalog/Men/Bottoms/Shorts,Luma Europe Catalog/Collections/Performance Fabrics","luma_gbp,luma_euro"
MSH05-32-Gray,"Luma Europe Catalog/Men/Bottoms/Shorts,Luma Europe Catalog/Collections/Performance Fabrics","luma_gbp,luma_euro"
MSH05-33-Black,"Luma Europe Catalog/Men/Bottoms/Shorts,Luma Europe Catalog/Collections/Performance Fabrics","luma_gbp,luma_euro"
MSH05-33-Blue,"Luma Europe Catalog/Men/Bottoms/Shorts,Luma Europe Catalog/Collections/Performance Fabrics","luma_gbp,luma_euro"
MSH05-33-Gray,"Luma Europe Catalog/Men/Bottoms/Shorts,Luma Europe Catalog/Collections/Performance Fabrics","luma_gbp,luma_euro"
MSH05-34-Black,"Luma Europe Catalog/Men/Bottoms/Shorts,Luma Europe Catalog/Collections/Performance Fabrics","luma_gbp,luma_euro"
MSH05-34-Blue,"Luma Europe Catalog/Men/Bottoms/Shorts,Luma Europe Catalog/Collections/Performance Fabrics","luma_gbp,luma_euro"
MSH05-34-Gray,"Luma Europe Catalog/Men/Bottoms/Shorts,Luma Europe Catalog/Collections/Performance Fabrics","luma_gbp,luma_euro"
MSH05-36-Black,"Luma Europe Catalog/Men/Bottoms/Shorts,Luma Europe Catalog/Collections/Performance Fabrics","luma_gbp,luma_euro"
MSH05-36-Blue,"Luma Europe Catalog/Men/Bottoms/Shorts,Luma Europe Catalog/Collections/Performance Fabrics","luma_gbp,luma_euro"
MSH05-36-Gray,"Luma Europe Catalog/Men/Bottoms/Shorts,Luma Europe Catalog/Collections/Performance Fabrics","luma_gbp,luma_euro"
MSH05,"Luma Europe Catalog/Men/Bottoms/Shorts,Luma Europe Catalog/Collections/Performance Fabrics","luma_gbp,luma_euro"
MSH06-32-Blue,"Luma Europe Catalog/Men/Bottoms/Shorts,Luma Europe Catalog/Collections/New Luma Yoga Collection","luma_gbp,luma_euro"
MSH06-32-Gray,"Luma Europe Catalog/Men/Bottoms/Shorts,Luma Europe Catalog/Collections/New Luma Yoga Collection","luma_gbp,luma_euro"
MSH06-32-Red,"Luma Europe Catalog/Men/Bottoms/Shorts,Luma Europe Catalog/Collections/New Luma Yoga Collection","luma_gbp,luma_euro"
MSH06-33-Blue,"Luma Europe Catalog/Men/Bottoms/Shorts,Luma Europe Catalog/Collections/New Luma Yoga Collection","luma_gbp,luma_euro"
MSH06-33-Gray,"Luma Europe Catalog/Men/Bottoms/Shorts,Luma Europe Catalog/Collections/New Luma Yoga Collection","luma_gbp,luma_euro"
MSH06-33-Red,"Luma Europe Catalog/Men/Bottoms/Shorts,Luma Europe Catalog/Collections/New Luma Yoga Collection","luma_gbp,luma_euro"
MSH06-34-Blue,"Luma Europe Catalog/Men/Bottoms/Shorts,Luma Europe Catalog/Collections/New Luma Yoga Collection","luma_gbp,luma_euro"
MSH06-34-Gray,"Luma Europe Catalog/Men/Bottoms/Shorts,Luma Europe Catalog/Collections/New Luma Yoga Collection","luma_gbp,luma_euro"
MSH06-34-Red,"Luma Europe Catalog/Men/Bottoms/Shorts,Luma Europe Catalog/Collections/New Luma Yoga Collection","luma_gbp,luma_euro"
MSH06-36-Blue,"Luma Europe Catalog/Men/Bottoms/Shorts,Luma Europe Catalog/Collections/New Luma Yoga Collection","luma_gbp,luma_euro"
MSH06-36-Gray,"Luma Europe Catalog/Men/Bottoms/Shorts,Luma Europe Catalog/Collections/New Luma Yoga Collection","luma_gbp,luma_euro"
MSH06-36-Red,"Luma Europe Catalog/Men/Bottoms/Shorts,Luma Europe Catalog/Collections/New Luma Yoga Collection","luma_gbp,luma_euro"
MSH06,"Luma Europe Catalog/Men/Bottoms/Shorts,Luma Europe Catalog/Collections/New Luma Yoga Collection","luma_gbp,luma_euro"
MSH07-32-Black,"Luma Europe Catalog/Men/Bottoms/Shorts,Luma Europe Catalog/Promotions/Men Sale,Luma Europe Catalog/Collections/Erin Recommends","luma_gbp,luma_euro"
MSH07-32-Blue,"Luma Europe Catalog/Men/Bottoms/Shorts,Luma Europe Catalog/Promotions/Men Sale,Luma Europe Catalog/Collections/Erin Recommends","luma_gbp,luma_euro"
MSH07-32-Purple,"Luma Europe Catalog/Men/Bottoms/Shorts,Luma Europe Catalog/Promotions/Men Sale,Luma Europe Catalog/Collections/Erin Recommends","luma_gbp,luma_euro"
MSH07-33-Black,"Luma Europe Catalog/Men/Bottoms/Shorts,Luma Europe Catalog/Promotions/Men Sale,Luma Europe Catalog/Collections/Erin Recommends","luma_gbp,luma_euro"
MSH07-33-Blue,"Luma Europe Catalog/Men/Bottoms/Shorts,Luma Europe Catalog/Promotions/Men Sale,Luma Europe Catalog/Collections/Erin Recommends","luma_gbp,luma_euro"
MSH07-33-Purple,"Luma Europe Catalog/Men/Bottoms/Shorts,Luma Europe Catalog/Promotions/Men Sale,Luma Europe Catalog/Collections/Erin Recommends","luma_gbp,luma_euro"
MSH07-34-Black,"Luma Europe Catalog/Men/Bottoms/Shorts,Luma Europe Catalog/Promotions/Men Sale,Luma Europe Catalog/Collections/Erin Recommends","luma_gbp,luma_euro"
MSH07-34-Blue,"Luma Europe Catalog/Men/Bottoms/Shorts,Luma Europe Catalog/Promotions/Men Sale,Luma Europe Catalog/Collections/Erin Recommends","luma_gbp,luma_euro"
MSH07-34-Purple,"Luma Europe Catalog/Men/Bottoms/Shorts,Luma Europe Catalog/Promotions/Men Sale,Luma Europe Catalog/Collections/Erin Recommends","luma_gbp,luma_euro"
MSH07-36-Black,"Luma Europe Catalog/Men/Bottoms/Shorts,Luma Europe Catalog/Promotions/Men Sale,Luma Europe Catalog/Collections/Erin Recommends","luma_gbp,luma_euro"
MSH07-36-Blue,"Luma Europe Catalog/Men/Bottoms/Shorts,Luma Europe Catalog/Promotions/Men Sale,Luma Europe Catalog/Collections/Erin Recommends","luma_gbp,luma_euro"
MSH07-36-Purple,"Luma Europe Catalog/Men/Bottoms/Shorts,Luma Europe Catalog/Promotions/Men Sale,Luma Europe Catalog/Collections/Erin Recommends","luma_gbp,luma_euro"
MSH07,"Luma Europe Catalog/Men/Bottoms/Shorts,Luma Europe Catalog/Promotions/Men Sale,Luma Europe Catalog/Collections/Erin Recommends","luma_gbp,luma_euro"
MSH08-32-Black,"Luma Europe Catalog/Men/Bottoms/Shorts,Luma Europe Catalog/Promotions/Men Sale","luma_gbp,luma_euro"
MSH08-32-Blue,"Luma Europe Catalog/Men/Bottoms/Shorts,Luma Europe Catalog/Promotions/Men Sale","luma_gbp,luma_euro"
MSH08-32-Green,"Luma Europe Catalog/Men/Bottoms/Shorts,Luma Europe Catalog/Promotions/Men Sale","luma_gbp,luma_euro"
MSH08-33-Black,"Luma Europe Catalog/Men/Bottoms/Shorts,Luma Europe Catalog/Promotions/Men Sale","luma_gbp,luma_euro"
MSH08-33-Blue,"Luma Europe Catalog/Men/Bottoms/Shorts,Luma Europe Catalog/Promotions/Men Sale","luma_gbp,luma_euro"
MSH08-33-Green,"Luma Europe Catalog/Men/Bottoms/Shorts,Luma Europe Catalog/Promotions/Men Sale","luma_gbp,luma_euro"
MSH08-34-Black,"Luma Europe Catalog/Men/Bottoms/Shorts,Luma Europe Catalog/Promotions/Men Sale","luma_gbp,luma_euro"
MSH08-34-Blue,"Luma Europe Catalog/Men/Bottoms/Shorts,Luma Europe Catalog/Promotions/Men Sale","luma_gbp,luma_euro"
MSH08-34-Green,"Luma Europe Catalog/Men/Bottoms/Shorts,Luma Europe Catalog/Promotions/Men Sale","luma_gbp,luma_euro"
MSH08-36-Black,"Luma Europe Catalog/Men/Bottoms/Shorts,Luma Europe Catalog/Promotions/Men Sale","luma_gbp,luma_euro"
MSH08-36-Blue,"Luma Europe Catalog/Men/Bottoms/Shorts,Luma Europe Catalog/Promotions/Men Sale","luma_gbp,luma_euro"
MSH08-36-Green,"Luma Europe Catalog/Men/Bottoms/Shorts,Luma Europe Catalog/Promotions/Men Sale","luma_gbp,luma_euro"
MSH08,"Luma Europe Catalog/Men/Bottoms/Shorts,Luma Europe Catalog/Promotions/Men Sale","luma_gbp,luma_euro"
MSH09-32-Black,"Luma Europe Catalog/Men/Bottoms/Shorts,Luma Europe Catalog/Collections/Performance Fabrics","luma_gbp,luma_euro"
MSH09-32-Blue,"Luma Europe Catalog/Men/Bottoms/Shorts,Luma Europe Catalog/Collections/Performance Fabrics","luma_gbp,luma_euro"
MSH09-32-Green,"Luma Europe Catalog/Men/Bottoms/Shorts,Luma Europe Catalog/Collections/Performance Fabrics","luma_gbp,luma_euro"
MSH09-33-Black,"Luma Europe Catalog/Men/Bottoms/Shorts,Luma Europe Catalog/Collections/Performance Fabrics","luma_gbp,luma_euro"
MSH09-33-Blue,"Luma Europe Catalog/Men/Bottoms/Shorts,Luma Europe Catalog/Collections/Performance Fabrics","luma_gbp,luma_euro"
MSH09-33-Green,"Luma Europe Catalog/Men/Bottoms/Shorts,Luma Europe Catalog/Collections/Performance Fabrics","luma_gbp,luma_euro"
MSH09-34-Black,"Luma Europe Catalog/Men/Bottoms/Shorts,Luma Europe Catalog/Collections/Performance Fabrics","luma_gbp,luma_euro"
MSH09-34-Blue,"Luma Europe Catalog/Men/Bottoms/Shorts,Luma Europe Catalog/Collections/Performance Fabrics","luma_gbp,luma_euro"
MSH09-34-Green,"Luma Europe Catalog/Men/Bottoms/Shorts,Luma Europe Catalog/Collections/Performance Fabrics","luma_gbp,luma_euro"
MSH09-36-Black,"Luma Europe Catalog/Men/Bottoms/Shorts,Luma Europe Catalog/Collections/Performance Fabrics","luma_gbp,luma_euro"
MSH09-36-Blue,"Luma Europe Catalog/Men/Bottoms/Shorts,Luma Europe Catalog/Collections/Performance Fabrics","luma_gbp,luma_euro"
MSH09-36-Green,"Luma Europe Catalog/Men/Bottoms/Shorts,Luma Europe Catalog/Collections/Performance Fabrics","luma_gbp,luma_euro"
MSH09,"Luma Europe Catalog/Men/Bottoms/Shorts,Luma Europe Catalog/Collections/Performance Fabrics","luma_gbp,luma_euro"
MSH10-32-Blue,"Luma Europe Catalog/Men/Bottoms/Shorts,Luma Europe Catalog/Collections/New Luma Yoga Collection","luma_gbp,luma_euro"
MSH10-32-Green,"Luma Europe Catalog/Men/Bottoms/Shorts,Luma Europe Catalog/Collections/New Luma Yoga Collection","luma_gbp,luma_euro"
MSH10-32-Purple,"Luma Europe Catalog/Men/Bottoms/Shorts,Luma Europe Catalog/Collections/New Luma Yoga Collection","luma_gbp,luma_euro"
MSH10-33-Blue,"Luma Europe Catalog/Men/Bottoms/Shorts,Luma Europe Catalog/Collections/New Luma Yoga Collection","luma_gbp,luma_euro"
MSH10-33-Green,"Luma Europe Catalog/Men/Bottoms/Shorts,Luma Europe Catalog/Collections/New Luma Yoga Collection","luma_gbp,luma_euro"
MSH10-33-Purple,"Luma Europe Catalog/Men/Bottoms/Shorts,Luma Europe Catalog/Collections/New Luma Yoga Collection","luma_gbp,luma_euro"
MSH10-34-Blue,"Luma Europe Catalog/Men/Bottoms/Shorts,Luma Europe Catalog/Collections/New Luma Yoga Collection","luma_gbp,luma_euro"
MSH10-34-Green,"Luma Europe Catalog/Men/Bottoms/Shorts,Luma Europe Catalog/Collections/New Luma Yoga Collection","luma_gbp,luma_euro"
MSH10-34-Purple,"Luma Europe Catalog/Men/Bottoms/Shorts,Luma Europe Catalog/Collections/New Luma Yoga Collection","luma_gbp,luma_euro"
MSH10-36-Blue,"Luma Europe Catalog/Men/Bottoms/Shorts,Luma Europe Catalog/Collections/New Luma Yoga Collection","luma_gbp,luma_euro"
MSH10-36-Green,"Luma Europe Catalog/Men/Bottoms/Shorts,Luma Europe Catalog/Collections/New Luma Yoga Collection","luma_gbp,luma_euro"
MSH10-36-Purple,"Luma Europe Catalog/Men/Bottoms/Shorts,Luma Europe Catalog/Collections/New Luma Yoga Collection","luma_gbp,luma_euro"
MSH10,"Luma Europe Catalog/Men/Bottoms/Shorts,Luma Europe Catalog/Collections/New Luma Yoga Collection","luma_gbp,luma_euro"
MSH11-32-Black,Luma Europe Catalog/Men/Bottoms/Shorts,"luma_gbp,luma_euro"
MSH11-32-Blue,Luma Europe Catalog/Men/Bottoms/Shorts,"luma_gbp,luma_euro"
MSH11-32-Red,Luma Europe Catalog/Men/Bottoms/Shorts,"luma_gbp,luma_euro"
MSH11-33-Black,Luma Europe Catalog/Men/Bottoms/Shorts,"luma_gbp,luma_euro"
MSH11-33-Blue,Luma Europe Catalog/Men/Bottoms/Shorts,"luma_gbp,luma_euro"
MSH11-33-Red,Luma Europe Catalog/Men/Bottoms/Shorts,"luma_gbp,luma_euro"
MSH11-34-Black,Luma Europe Catalog/Men/Bottoms/Shorts,"luma_gbp,luma_euro"
MSH11-34-Blue,Luma Europe Catalog/Men/Bottoms/Shorts,"luma_gbp,luma_euro"
MSH11-34-Red,Luma Europe Catalog/Men/Bottoms/Shorts,"luma_gbp,luma_euro"
MSH11-36-Black,Luma Europe Catalog/Men/Bottoms/Shorts,"luma_gbp,luma_euro"
MSH11-36-Blue,Luma Europe Catalog/Men/Bottoms/Shorts,"luma_gbp,luma_euro"
MSH11-36-Red,Luma Europe Catalog/Men/Bottoms/Shorts,"luma_gbp,luma_euro"
MSH11,Luma Europe Catalog/Men/Bottoms/Shorts,"luma_gbp,luma_euro"
MSH12-32-Black,"Luma Europe Catalog/Men/Bottoms/Shorts,Luma Europe Catalog/Promotions/Men Sale","luma_gbp,luma_euro"
MSH12-32-Gray,"Luma Europe Catalog/Men/Bottoms/Shorts,Luma Europe Catalog/Promotions/Men Sale","luma_gbp,luma_euro"
MSH12-32-Red,"Luma Europe Catalog/Men/Bottoms/Shorts,Luma Europe Catalog/Promotions/Men Sale","luma_gbp,luma_euro"
MSH12-33-Black,"Luma Europe Catalog/Men/Bottoms/Shorts,Luma Europe Catalog/Promotions/Men Sale","luma_gbp,luma_euro"
MSH12-33-Gray,"Luma Europe Catalog/Men/Bottoms/Shorts,Luma Europe Catalog/Promotions/Men Sale","luma_gbp,luma_euro"
MSH12-33-Red,"Luma Europe Catalog/Men/Bottoms/Shorts,Luma Europe Catalog/Promotions/Men Sale","luma_gbp,luma_euro"
MSH12-34-Black,"Luma Europe Catalog/Men/Bottoms/Shorts,Luma Europe Catalog/Promotions/Men Sale","luma_gbp,luma_euro"
MSH12-34-Gray,"Luma Europe Catalog/Men/Bottoms/Shorts,Luma Europe Catalog/Promotions/Men Sale","luma_gbp,luma_euro"
MSH12-34-Red,"Luma Europe Catalog/Men/Bottoms/Shorts,Luma Europe Catalog/Promotions/Men Sale","luma_gbp,luma_euro"
MSH12-36-Black,"Luma Europe Catalog/Men/Bottoms/Shorts,Luma Europe Catalog/Promotions/Men Sale","luma_gbp,luma_euro"
MSH12-36-Gray,"Luma Europe Catalog/Men/Bottoms/Shorts,Luma Europe Catalog/Promotions/Men Sale","luma_gbp,luma_euro"
MSH12-36-Red,"Luma Europe Catalog/Men/Bottoms/Shorts,Luma Europe Catalog/Promotions/Men Sale","luma_gbp,luma_euro"
MSH12,"Luma Europe Catalog/Men/Bottoms/Shorts,Luma Europe Catalog/Promotions/Men Sale","luma_gbp,luma_euro"
WH01-XS-Green,"Luma Europe Catalog/Women/Tops/Hoodies & Sweatshirts,Luma Europe Catalog/Collections/New Luma Yoga Collection,Luma Europe Catalog/Collections/Erin Recommends","luma_gbp,luma_euro"
WH01-XS-Orange,"Luma Europe Catalog/Women/Tops/Hoodies & Sweatshirts,Luma Europe Catalog/Collections/New Luma Yoga Collection,Luma Europe Catalog/Collections/Erin Recommends","luma_gbp,luma_euro"
WH01-XS-Purple,"Luma Europe Catalog/Women/Tops/Hoodies & Sweatshirts,Luma Europe Catalog/Collections/New Luma Yoga Collection,Luma Europe Catalog/Collections/Erin Recommends","luma_gbp,luma_euro"
WH01-S-Green,"Luma Europe Catalog/Women/Tops/Hoodies & Sweatshirts,Luma Europe Catalog/Collections/New Luma Yoga Collection,Luma Europe Catalog/Collections/Erin Recommends","luma_gbp,luma_euro"
WH01-S-Orange,"Luma Europe Catalog/Women/Tops/Hoodies & Sweatshirts,Luma Europe Catalog/Collections/New Luma Yoga Collection,Luma Europe Catalog/Collections/Erin Recommends","luma_gbp,luma_euro"
WH01-S-Purple,"Luma Europe Catalog/Women/Tops/Hoodies & Sweatshirts,Luma Europe Catalog/Collections/New Luma Yoga Collection,Luma Europe Catalog/Collections/Erin Recommends","luma_gbp,luma_euro"
WH01-M-Green,"Luma Europe Catalog/Women/Tops/Hoodies & Sweatshirts,Luma Europe Catalog/Collections/New Luma Yoga Collection,Luma Europe Catalog/Collections/Erin Recommends","luma_gbp,luma_euro"
WH01-M-Orange,"Luma Europe Catalog/Women/Tops/Hoodies & Sweatshirts,Luma Europe Catalog/Collections/New Luma Yoga Collection,Luma Europe Catalog/Collections/Erin Recommends","luma_gbp,luma_euro"
WH01-M-Purple,"Luma Europe Catalog/Women/Tops/Hoodies & Sweatshirts,Luma Europe Catalog/Collections/New Luma Yoga Collection,Luma Europe Catalog/Collections/Erin Recommends","luma_gbp,luma_euro"
WH01-L-Green,"Luma Europe Catalog/Women/Tops/Hoodies & Sweatshirts,Luma Europe Catalog/Collections/New Luma Yoga Collection,Luma Europe Catalog/Collections/Erin Recommends","luma_gbp,luma_euro"
WH01-L-Orange,"Luma Europe Catalog/Women/Tops/Hoodies & Sweatshirts,Luma Europe Catalog/Collections/New Luma Yoga Collection,Luma Europe Catalog/Collections/Erin Recommends","luma_gbp,luma_euro"
WH01-L-Purple,"Luma Europe Catalog/Women/Tops/Hoodies & Sweatshirts,Luma Europe Catalog/Collections/New Luma Yoga Collection,Luma Europe Catalog/Collections/Erin Recommends","luma_gbp,luma_euro"
WH01-XL-Green,"Luma Europe Catalog/Women/Tops/Hoodies & Sweatshirts,Luma Europe Catalog/Collections/New Luma Yoga Collection,Luma Europe Catalog/Collections/Erin Recommends","luma_gbp,luma_euro"
WH01-XL-Orange,"Luma Europe Catalog/Women/Tops/Hoodies & Sweatshirts,Luma Europe Catalog/Collections/New Luma Yoga Collection,Luma Europe Catalog/Collections/Erin Recommends","luma_gbp,luma_euro"
WH01-XL-Purple,"Luma Europe Catalog/Women/Tops/Hoodies & Sweatshirts,Luma Europe Catalog/Collections/New Luma Yoga Collection,Luma Europe Catalog/Collections/Erin Recommends","luma_gbp,luma_euro"
WH01,"Luma Europe Catalog/Women/Tops/Hoodies & Sweatshirts,Luma Europe Catalog/Collections/New Luma Yoga Collection,Luma Europe Catalog/Collections/Erin Recommends","luma_gbp,luma_euro"
WH02-XS-Blue,"Luma Europe Catalog/Women/Tops/Hoodies & Sweatshirts,Luma Europe Catalog/Promotions/Women Sale","luma_gbp,luma_euro"
WH02-XS-Green,"Luma Europe Catalog/Women/Tops/Hoodies & Sweatshirts,Luma Europe Catalog/Promotions/Women Sale","luma_gbp,luma_euro"
WH02-XS-Orange,"Luma Europe Catalog/Women/Tops/Hoodies & Sweatshirts,Luma Europe Catalog/Promotions/Women Sale","luma_gbp,luma_euro"
WH02-S-Blue,"Luma Europe Catalog/Women/Tops/Hoodies & Sweatshirts,Luma Europe Catalog/Promotions/Women Sale","luma_gbp,luma_euro"
WH02-S-Green,"Luma Europe Catalog/Women/Tops/Hoodies & Sweatshirts,Luma Europe Catalog/Promotions/Women Sale","luma_gbp,luma_euro"
WH02-S-Orange,"Luma Europe Catalog/Women/Tops/Hoodies & Sweatshirts,Luma Europe Catalog/Promotions/Women Sale","luma_gbp,luma_euro"
WH02-M-Blue,"Luma Europe Catalog/Women/Tops/Hoodies & Sweatshirts,Luma Europe Catalog/Promotions/Women Sale","luma_gbp,luma_euro"
WH02-M-Green,"Luma Europe Catalog/Women/Tops/Hoodies & Sweatshirts,Luma Europe Catalog/Promotions/Women Sale","luma_gbp,luma_euro"
WH02-M-Orange,"Luma Europe Catalog/Women/Tops/Hoodies & Sweatshirts,Luma Europe Catalog/Promotions/Women Sale","luma_gbp,luma_euro"
WH02-L-Blue,"Luma Europe Catalog/Women/Tops/Hoodies & Sweatshirts,Luma Europe Catalog/Promotions/Women Sale","luma_gbp,luma_euro"
WH02-L-Green,"Luma Europe Catalog/Women/Tops/Hoodies & Sweatshirts,Luma Europe Catalog/Promotions/Women Sale","luma_gbp,luma_euro"
WH02-L-Orange,"Luma Europe Catalog/Women/Tops/Hoodies & Sweatshirts,Luma Europe Catalog/Promotions/Women Sale","luma_gbp,luma_euro"
WH02-XL-Blue,"Luma Europe Catalog/Women/Tops/Hoodies & Sweatshirts,Luma Europe Catalog/Promotions/Women Sale","luma_gbp,luma_euro"
WH02-XL-Green,"Luma Europe Catalog/Women/Tops/Hoodies & Sweatshirts,Luma Europe Catalog/Promotions/Women Sale","luma_gbp,luma_euro"
WH02-XL-Orange,"Luma Europe Catalog/Women/Tops/Hoodies & Sweatshirts,Luma Europe Catalog/Promotions/Women Sale","luma_gbp,luma_euro"
WH02,"Luma Europe Catalog/Women/Tops/Hoodies & Sweatshirts,Luma Europe Catalog/Promotions/Women Sale","luma_gbp,luma_euro"
WH03-XS-Green,Luma Europe Catalog/Women/Tops/Hoodies & Sweatshirts,"luma_gbp,luma_euro"
